order_id,order_time,zone,category,order_value,delivery_time_mins,weather,delivery_cost,discount,freshness_hrs_left,contribution_margin
105249,2025-01-15 13:31:00,Koramangala,Perishable,737.12,18,Clear,40,100,40,597.12
105250,2025-01-13 03:20:00,Koramangala,Home Needs,499.4,10,Clear,40,0,500,459.4
105251,2025-01-15 19:51:00,HSR Layout,Home Needs,731.66,11,Clear,40,50,500,641.66
105252,2025-01-17 20:00:00,HSR Layout,Snacks,708.7,16,Clear,40,100,500,568.7
105253,2025-01-12 17:59:00,Whitefield,Snacks,345.86,13,Clear,40,0,500,305.86
105254,2025-01-14 19:38:00,Whitefield,Home Needs,1174.82,11,Clear,40,0,500,1134.82
105255,2025-01-26 08:49:00,Indiranagar,Beverages,382.48,16,Clear,40,0,500,342.48
105256,2025-01-31 14:51:00,HSR Layout,Perishable,519.34,22,Clear,40,0,12,479.34000000000003
105257,2025-01-26 19:45:00,HSR Layout,Perishable,479.94,11,Clear,40,0,27,439.94
105258,2025-01-12 18:33:00,Koramangala,Beverages,813.22,23,Clear,40,0,500,773.22
105259,2025-01-07 19:57:00,HSR Layout,Beverages,640.64,38,Rainy,45,0,500,595.64
105260,2025-01-23 18:50:00,Whitefield,Beverages,932.85,17,Clear,40,0,500,892.85
105261,2025-01-28 21:54:00,Koramangala,Beverages,356.39,25,Clear,40,0,500,316.39
105262,2025-01-04 16:21:00,Jayanagar,Snacks,971.69,34,Rainy,45,0,500,926.69
105263,2025-01-02 18:56:00,Indiranagar,Perishable,337.99,25,Clear,40,50,3,247.99
105264,2025-01-16 21:51:00,Jayanagar,Perishable,866.16,20,Clear,40,0,26,826.16
105265,2025-01-10 20:33:00,HSR Layout,Beverages,649.57,40,Rainy,45,0,500,604.57
105266,2025-01-17 21:12:00,Koramangala,Perishable,598.47,18,Clear,40,0,14,558.47
105267,2025-01-29 18:20:00,Whitefield,Home Needs,433.07,25,Clear,40,100,500,293.07
105268,2025-01-19 14:13:00,HSR Layout,Perishable,1143.13,21,Clear,40,0,27,1103.13
105269,2025-01-02 18:11:00,Whitefield,Perishable,912.51,25,Clear,40,0,28,872.51
105270,2025-01-25 07:30:00,Indiranagar,Beverages,239.46,13,Clear,40,0,500,199.46
105271,2025-01-20 19:11:00,Koramangala,Beverages,1118.56,31,Rainy,45,100,500,973.56
105272,2025-01-04 21:08:00,Koramangala,Beverages,634.81,21,Clear,40,100,500,494.80999999999995
105273,2025-01-21 21:37:00,Jayanagar,Home Needs,1157.95,13,Cloudy,40,0,500,1117.95
105274,2025-01-30 12:58:00,Koramangala,Beverages,581.79,24,Clear,40,0,500,541.79
105275,2025-01-11 17:58:00,Jayanagar,Perishable,663.74,12,Clear,40,0,41,623.74
105276,2025-01-26 18:48:00,Whitefield,Home Needs,275.06,10,Clear,40,50,500,185.06
105277,2025-01-09 20:02:00,Whitefield,Perishable,1163.9,16,Clear,40,100,44,1023.9000000000001
105278,2025-01-21 07:19:00,Whitefield,Home Needs,687.9,16,Cloudy,40,0,500,647.9
105279,2025-01-08 13:16:00,Jayanagar,Home Needs,635.56,23,Cloudy,40,0,500,595.56
105280,2025-01-22 08:18:00,Indiranagar,Home Needs,1071.52,14,Cloudy,40,50,500,981.52
105281,2025-01-06 07:32:00,Indiranagar,Perishable,348.6,24,Clear,40,100,33,208.60000000000002
105282,2025-01-08 04:50:00,Whitefield,Home Needs,407.99,27,Rainy,40,50,500,317.99
105283,2025-01-16 20:47:00,Jayanagar,Home Needs,933.42,18,Clear,40,0,500,893.42
105284,2025-01-09 21:56:00,Indiranagar,Home Needs,1196.34,16,Clear,40,0,500,1156.34
105285,2025-01-07 18:11:00,Indiranagar,Beverages,807.65,36,Rainy,45,50,500,712.65
105286,2025-01-01 12:54:00,HSR Layout,Snacks,594.49,11,Clear,40,0,500,554.49
105287,2025-01-24 21:23:00,Koramangala,Snacks,1025.08,11,Cloudy,40,0,500,985.0799999999999
105288,2025-01-20 22:38:00,Jayanagar,Beverages,550.15,17,Cloudy,40,0,500,510.15
105289,2025-01-31 08:38:00,Koramangala,Snacks,526.13,37,Rainy,45,0,500,481.13
105290,2025-01-09 16:00:00,Koramangala,Perishable,612.18,13,Cloudy,40,0,18,572.18
105291,2025-01-26 17:50:00,Indiranagar,Snacks,866.75,16,Clear,40,0,500,826.75
105292,2025-01-01 18:07:00,Koramangala,Home Needs,375.75,20,Clear,40,0,500,335.75
105293,2025-01-01 07:18:00,Koramangala,Snacks,232.31,14,Cloudy,40,0,500,192.31
105294,2025-01-25 20:44:00,Whitefield,Snacks,998.14,11,Clear,40,0,500,958.14
105295,2025-01-17 20:55:00,Indiranagar,Perishable,744.95,11,Clear,40,0,20,704.95
105296,2025-01-17 16:18:00,Whitefield,Snacks,1110.98,21,Clear,40,50,500,1020.98
105297,2025-01-25 21:52:00,Whitefield,Beverages,1079.23,29,Rainy,40,0,500,1039.23
105298,2025-01-27 18:45:00,HSR Layout,Home Needs,398.54,13,Clear,40,0,500,358.54
105299,2025-01-28 07:05:00,Jayanagar,Snacks,660.32,16,Clear,40,100,500,520.32
105300,2025-01-28 10:08:00,Whitefield,Home Needs,1044.55,21,Clear,40,0,500,1004.55
105301,2025-01-17 19:21:00,Koramangala,Home Needs,533.39,24,Cloudy,40,50,500,443.39
105302,2025-01-25 16:33:00,Jayanagar,Perishable,503.37,20,Clear,40,100,3,363.37
105303,2025-01-08 19:03:00,Jayanagar,Perishable,753.95,20,Cloudy,40,0,17,713.95
105304,2025-01-24 20:32:00,Whitefield,Beverages,258.48,20,Cloudy,40,0,500,218.48000000000002
105305,2025-01-27 18:45:00,HSR Layout,Home Needs,764.46,28,Rainy,40,0,500,724.46
105306,2025-01-24 08:01:00,Jayanagar,Snacks,837.13,19,Clear,40,50,500,747.13
105307,2025-01-23 16:18:00,Indiranagar,Snacks,1113.32,10,Clear,40,50,500,1023.3199999999999
105308,2025-01-30 21:54:00,Whitefield,Home Needs,514.0,21,Cloudy,40,100,500,374.0
105309,2025-01-23 08:51:00,Koramangala,Home Needs,1053.99,12,Clear,40,0,500,1013.99
105310,2025-01-17 15:48:00,Koramangala,Snacks,618.97,20,Clear,40,0,500,578.97
105311,2025-01-15 18:49:00,Whitefield,Beverages,1130.46,18,Cloudy,40,0,500,1090.46
105312,2025-01-19 22:55:00,Koramangala,Home Needs,448.07,13,Clear,40,0,500,408.07
105313,2025-01-07 20:32:00,Whitefield,Snacks,1044.1,17,Clear,40,50,500,954.0999999999999
105314,2025-01-20 10:30:00,Jayanagar,Perishable,167.88,11,Clear,40,0,22,127.88
105315,2025-01-29 18:23:00,Jayanagar,Home Needs,724.79,34,Rainy,45,100,500,579.79
105316,2025-01-23 10:47:00,Whitefield,Beverages,1091.21,13,Clear,40,50,500,1001.21
105317,2025-01-14 15:08:00,Koramangala,Home Needs,977.5,25,Cloudy,40,0,500,937.5
105318,2025-01-05 17:21:00,HSR Layout,Snacks,510.68,25,Rainy,40,0,500,470.68
105319,2025-01-25 20:28:00,Whitefield,Beverages,426.68,10,Clear,40,50,500,336.68
105320,2025-01-10 18:07:00,Koramangala,Snacks,665.36,25,Cloudy,40,50,500,575.36
105321,2025-01-12 17:12:00,Indiranagar,Home Needs,1007.89,13,Cloudy,40,0,500,967.89
105322,2025-01-09 10:06:00,Whitefield,Perishable,208.68,19,Clear,40,0,22,168.68
105323,2025-01-18 21:15:00,HSR Layout,Home Needs,523.43,35,Rainy,45,0,500,478.42999999999995
105324,2025-01-30 23:27:00,Koramangala,Perishable,595.16,16,Clear,40,0,24,555.16
105325,2025-01-26 21:59:00,Whitefield,Beverages,585.5,26,Rainy,40,100,500,445.5
105326,2025-01-27 20:50:00,Jayanagar,Home Needs,946.56,19,Clear,40,100,500,806.56
105327,2025-01-03 15:01:00,Jayanagar,Beverages,947.09,11,Cloudy,40,0,500,907.09
105328,2025-01-07 17:05:00,Whitefield,Perishable,539.08,20,Clear,40,50,36,449.08000000000004
105329,2025-01-11 17:49:00,Koramangala,Perishable,807.03,24,Clear,40,100,15,667.03
105330,2025-01-08 17:25:00,Jayanagar,Beverages,1081.53,17,Clear,40,0,500,1041.53
105331,2025-01-22 21:43:00,Whitefield,Perishable,699.69,21,Clear,40,0,6,659.69
105332,2025-01-02 18:23:00,HSR Layout,Snacks,777.08,12,Clear,40,0,500,737.08
105333,2025-01-12 00:53:00,Koramangala,Snacks,195.9,22,Clear,40,0,500,155.9
105334,2025-01-02 19:02:00,Jayanagar,Snacks,870.27,17,Clear,40,0,500,830.27
105335,2025-01-31 21:36:00,Whitefield,Snacks,674.76,11,Clear,40,0,500,634.76
105336,2025-01-30 10:00:00,Koramangala,Beverages,694.7,12,Clear,40,100,500,554.7
105337,2025-01-18 01:39:00,Koramangala,Home Needs,447.49,39,Rainy,45,100,500,302.49
105338,2025-01-04 21:48:00,Whitefield,Beverages,603.89,17,Clear,40,0,500,563.89
105339,2025-01-29 10:53:00,Koramangala,Perishable,720.86,19,Clear,40,100,45,580.86
105340,2025-01-03 17:11:00,HSR Layout,Snacks,930.0,22,Cloudy,40,50,500,840.0
105341,2025-01-10 11:30:00,HSR Layout,Snacks,914.33,38,Rainy,45,0,500,869.33
105342,2025-01-09 17:54:00,Indiranagar,Home Needs,636.26,16,Clear,40,0,500,596.26
105343,2025-01-25 17:31:00,Jayanagar,Beverages,576.79,24,Clear,40,100,500,436.78999999999996
105344,2025-01-26 20:41:00,HSR Layout,Perishable,867.25,25,Clear,40,50,20,777.25
105345,2025-01-09 19:39:00,Jayanagar,Snacks,476.66,24,Clear,40,0,500,436.66
105346,2025-01-10 21:59:00,HSR Layout,Beverages,1006.22,16,Clear,40,100,500,866.22
105347,2025-01-20 21:45:00,HSR Layout,Snacks,246.44,35,Rainy,45,0,500,201.44
105348,2025-01-26 22:27:00,Whitefield,Home Needs,836.27,16,Clear,40,100,500,696.27
105349,2025-01-09 19:00:00,Koramangala,Beverages,981.85,10,Clear,40,100,500,841.85
105350,2025-01-31 09:36:00,Whitefield,Home Needs,953.96,22,Clear,40,50,500,863.96
105351,2025-01-14 09:42:00,Jayanagar,Perishable,1156.67,13,Cloudy,40,100,12,1016.6700000000001
105352,2025-01-27 07:08:00,Jayanagar,Snacks,405.14,14,Clear,40,0,500,365.14
105353,2025-01-13 18:35:00,Whitefield,Snacks,345.03,11,Clear,40,0,500,305.03
105354,2025-01-15 19:13:00,Koramangala,Beverages,892.35,18,Clear,40,0,500,852.35
105355,2025-01-13 18:43:00,Indiranagar,Snacks,690.42,25,Clear,40,0,500,650.42
105356,2025-01-23 21:56:00,Jayanagar,Home Needs,670.56,32,Rainy,45,0,500,625.56
105357,2025-01-30 22:16:00,HSR Layout,Home Needs,763.33,20,Clear,40,50,500,673.33
105358,2025-01-22 12:25:00,HSR Layout,Beverages,677.54,10,Clear,40,0,500,637.54
105359,2025-01-29 01:22:00,HSR Layout,Perishable,1042.22,14,Clear,40,50,41,952.22
105360,2025-01-24 19:30:00,Whitefield,Home Needs,821.1,18,Clear,40,0,500,781.1
105361,2025-01-31 17:26:00,Koramangala,Snacks,640.24,21,Cloudy,40,50,500,550.24
105362,2025-01-04 19:16:00,Whitefield,Home Needs,352.53,18,Clear,40,0,500,312.53
105363,2025-01-06 15:02:00,Indiranagar,Home Needs,308.47,23,Clear,40,50,500,218.47000000000003
105364,2025-01-09 09:29:00,Indiranagar,Home Needs,294.15,17,Clear,40,0,500,254.14999999999998
105365,2025-01-03 15:40:00,Jayanagar,Perishable,750.23,21,Cloudy,40,0,22,710.23
105366,2025-01-14 20:23:00,Indiranagar,Snacks,384.99,20,Clear,40,0,500,344.99
105367,2025-01-18 15:05:00,HSR Layout,Snacks,1108.06,15,Clear,40,100,500,968.06
105368,2025-01-17 20:55:00,Whitefield,Beverages,581.29,16,Clear,40,0,500,541.29
105369,2025-01-28 10:31:00,Jayanagar,Perishable,968.39,14,Clear,40,0,14,928.39
105370,2025-01-18 09:06:00,Indiranagar,Beverages,192.59,27,Rainy,40,50,500,102.59
105371,2025-01-02 11:02:00,HSR Layout,Snacks,283.26,12,Clear,40,100,500,143.26
105372,2025-01-09 17:22:00,Whitefield,Home Needs,759.4,23,Clear,40,0,500,719.4
105373,2025-01-20 21:38:00,Indiranagar,Home Needs,1039.61,25,Cloudy,40,0,500,999.6099999999999
105374,2025-01-23 17:11:00,HSR Layout,Beverages,250.47,13,Clear,40,0,500,210.47
105375,2025-01-07 17:20:00,Jayanagar,Snacks,196.98,10,Clear,40,50,500,106.97999999999999
105376,2025-01-16 18:46:00,HSR Layout,Perishable,381.87,23,Clear,40,0,1,341.87
105377,2025-01-20 09:48:00,Koramangala,Snacks,264.17,24,Clear,40,0,500,224.17000000000002
105378,2025-01-11 09:51:00,Koramangala,Beverages,265.74,39,Rainy,45,0,500,220.74
105379,2025-01-31 14:53:00,Koramangala,Perishable,447.59,27,Rainy,40,100,9,307.59
105380,2025-01-15 04:18:00,Koramangala,Perishable,338.6,23,Clear,40,50,23,248.60000000000002
105381,2025-01-13 19:54:00,Indiranagar,Snacks,382.75,22,Clear,40,0,500,342.75
105382,2025-01-29 20:26:00,HSR Layout,Home Needs,685.7,23,Clear,40,0,500,645.7
105383,2025-01-09 18:29:00,HSR Layout,Home Needs,505.29,23,Clear,40,50,500,415.29
105384,2025-01-31 17:08:00,Indiranagar,Snacks,575.44,25,Clear,40,0,500,535.44
105385,2025-01-05 17:29:00,HSR Layout,Perishable,158.1,21,Clear,40,50,36,68.1
105386,2025-01-16 17:02:00,Whitefield,Perishable,485.17,12,Clear,40,0,12,445.17
105387,2025-01-03 10:44:00,Jayanagar,Perishable,1041.86,24,Clear,40,100,13,901.8599999999999
105388,2025-01-26 13:11:00,Koramangala,Home Needs,989.41,31,Rainy,45,100,500,844.41
105389,2025-01-26 20:14:00,Koramangala,Perishable,811.13,21,Clear,40,0,34,771.13
105390,2025-01-10 21:46:00,Jayanagar,Home Needs,1166.73,23,Clear,40,0,500,1126.73
105391,2025-01-16 21:52:00,Indiranagar,Beverages,760.77,31,Rainy,45,0,500,715.77
105392,2025-01-28 19:06:00,Jayanagar,Snacks,183.67,18,Clear,40,0,500,143.67
105393,2025-01-13 10:43:00,HSR Layout,Beverages,937.37,20,Clear,40,0,500,897.37
105394,2025-01-24 19:07:00,Jayanagar,Perishable,299.82,11,Clear,40,0,5,259.82
105395,2025-01-28 20:49:00,Indiranagar,Home Needs,895.6,11,Clear,40,0,500,855.6
105396,2025-01-04 20:03:00,Jayanagar,Snacks,349.88,22,Clear,40,0,500,309.88
105397,2025-01-24 09:15:00,Koramangala,Beverages,363.24,17,Clear,40,0,500,323.24
105398,2025-01-11 16:30:00,HSR Layout,Home Needs,353.18,11,Clear,40,0,500,313.18
105399,2025-01-19 20:52:00,Jayanagar,Home Needs,275.49,18,Clear,40,0,500,235.49
105400,2025-01-15 14:59:00,Whitefield,Perishable,821.78,29,Rainy,40,0,30,781.78
105401,2025-01-01 06:53:00,HSR Layout,Beverages,214.56,15,Cloudy,40,0,500,174.56
105402,2025-01-23 23:44:00,Jayanagar,Snacks,729.39,17,Clear,40,0,500,689.39
105403,2025-01-30 12:58:00,Jayanagar,Beverages,247.16,21,Clear,40,50,500,157.16
105404,2025-01-17 20:06:00,Whitefield,Beverages,785.39,21,Clear,40,0,500,745.39
105405,2025-01-12 19:38:00,Indiranagar,Beverages,1149.43,32,Rainy,45,100,500,1004.4300000000001
105406,2025-01-08 08:01:00,Indiranagar,Perishable,869.91,36,Rainy,45,100,6,724.91
105407,2025-01-25 19:24:00,Jayanagar,Snacks,409.72,12,Clear,40,50,500,319.72
105408,2025-01-19 21:13:00,Whitefield,Home Needs,825.76,25,Rainy,40,100,500,685.76
105409,2025-01-20 10:45:00,HSR Layout,Home Needs,195.32,21,Clear,40,0,500,155.32
105410,2025-01-30 17:55:00,HSR Layout,Snacks,1178.07,20,Clear,40,100,500,1038.07
105411,2025-01-07 21:59:00,HSR Layout,Beverages,172.53,25,Clear,40,50,500,82.53
105412,2025-01-28 19:23:00,Indiranagar,Home Needs,561.56,10,Clear,40,50,500,471.55999999999995
105413,2025-01-18 02:56:00,HSR Layout,Beverages,304.57,15,Cloudy,40,50,500,214.57
105414,2025-01-04 21:37:00,Koramangala,Beverages,177.37,14,Clear,40,50,500,87.37
105415,2025-01-26 11:47:00,Indiranagar,Perishable,739.17,10,Clear,40,0,2,699.17
105416,2025-01-20 15:56:00,Koramangala,Beverages,1030.36,12,Clear,40,100,500,890.3599999999999
105417,2025-01-09 17:54:00,Jayanagar,Perishable,1005.31,12,Cloudy,40,50,4,915.31
105418,2025-01-02 18:55:00,Koramangala,Snacks,674.57,22,Cloudy,40,0,500,634.57
105419,2025-01-17 19:01:00,HSR Layout,Beverages,638.19,25,Clear,40,50,500,548.19
105420,2025-01-26 21:03:00,Indiranagar,Home Needs,854.58,24,Clear,40,0,500,814.58
105421,2025-01-23 21:24:00,Jayanagar,Snacks,1074.99,13,Clear,40,0,500,1034.99
105422,2025-01-19 08:21:00,Whitefield,Beverages,471.2,10,Cloudy,40,50,500,381.2
105423,2025-01-15 18:12:00,HSR Layout,Home Needs,559.86,13,Cloudy,40,100,500,419.86
105424,2025-01-27 21:10:00,Koramangala,Perishable,521.81,13,Clear,40,0,24,481.80999999999995
105425,2025-01-13 17:15:00,Jayanagar,Beverages,986.93,15,Clear,40,0,500,946.93
105426,2025-01-02 18:03:00,Whitefield,Home Needs,261.13,39,Rainy,45,0,500,216.13
105427,2025-01-29 12:51:00,Jayanagar,Beverages,820.91,16,Clear,40,0,500,780.91
105428,2025-01-18 19:07:00,Jayanagar,Snacks,917.36,25,Clear,40,50,500,827.36
105429,2025-01-09 20:32:00,Whitefield,Home Needs,674.08,17,Clear,40,0,500,634.08
105430,2025-01-28 21:39:00,Jayanagar,Home Needs,837.34,19,Clear,40,0,500,797.34
105431,2025-01-18 07:15:00,HSR Layout,Beverages,784.63,25,Clear,40,0,500,744.63
105432,2025-01-06 07:22:00,Koramangala,Perishable,1034.47,16,Cloudy,40,0,45,994.47
105433,2025-01-13 03:57:00,HSR Layout,Beverages,822.43,28,Rainy,40,0,500,782.43
105434,2025-01-13 18:51:00,Whitefield,Perishable,756.2,23,Clear,40,100,37,616.2
105435,2025-01-07 06:13:00,HSR Layout,Snacks,862.16,16,Clear,40,0,500,822.16
105436,2025-01-08 18:48:00,Jayanagar,Beverages,734.65,11,Clear,40,0,500,694.65
105437,2025-01-21 21:25:00,Jayanagar,Snacks,691.38,25,Clear,40,0,500,651.38
105438,2025-01-08 17:15:00,HSR Layout,Home Needs,336.83,15,Clear,40,0,500,296.83
105439,2025-01-05 07:38:00,HSR Layout,Beverages,416.26,13,Cloudy,40,0,500,376.26
105440,2025-01-06 15:35:00,Koramangala,Beverages,770.43,16,Clear,40,0,500,730.43
105441,2025-01-24 16:23:00,Indiranagar,Beverages,392.3,15,Clear,40,0,500,352.3
105442,2025-01-05 17:37:00,Koramangala,Perishable,612.52,24,Clear,40,100,28,472.52
105443,2025-01-11 05:57:00,Indiranagar,Snacks,746.04,18,Clear,40,50,500,656.04
105444,2025-01-12 20:53:00,Indiranagar,Home Needs,491.94,25,Clear,40,50,500,401.94
105445,2025-01-24 21:30:00,Jayanagar,Perishable,631.61,16,Clear,40,0,9,591.61
105446,2025-01-22 20:19:00,Koramangala,Home Needs,822.78,16,Clear,40,0,500,782.78
105447,2025-01-08 18:32:00,Indiranagar,Perishable,874.43,25,Clear,40,0,3,834.43
105448,2025-01-28 06:37:00,Koramangala,Beverages,315.82,18,Clear,40,100,500,175.82
105449,2025-01-02 08:46:00,Koramangala,Beverages,771.1,21,Clear,40,50,500,681.1
105450,2025-01-21 17:22:00,Whitefield,Snacks,1076.16,18,Clear,40,0,500,1036.16
105451,2025-01-07 20:36:00,Indiranagar,Beverages,712.63,24,Clear,40,0,500,672.63
105452,2025-01-26 18:33:00,Jayanagar,Home Needs,490.74,22,Clear,40,100,500,350.74
105453,2025-01-25 17:17:00,Koramangala,Home Needs,429.32,13,Clear,40,0,500,389.32
105454,2025-01-26 20:45:00,Indiranagar,Perishable,464.83,25,Clear,40,100,31,324.83
105455,2025-01-09 00:39:00,Koramangala,Home Needs,442.33,14,Clear,40,0,500,402.33
105456,2025-01-30 10:00:00,Indiranagar,Perishable,680.18,23,Cloudy,40,100,40,540.18
105457,2025-01-21 21:07:00,Koramangala,Snacks,950.79,17,Clear,40,0,500,910.79
105458,2025-01-15 07:20:00,Koramangala,Home Needs,986.4,12,Clear,40,0,500,946.4
105459,2025-01-03 18:20:00,Whitefield,Perishable,1047.85,19,Clear,40,50,24,957.8499999999999
105460,2025-01-13 19:03:00,Indiranagar,Beverages,450.61,15,Clear,40,50,500,360.61
105461,2025-01-06 13:19:00,HSR Layout,Home Needs,448.02,15,Clear,40,0,500,408.02
105462,2025-01-30 20:11:00,Indiranagar,Snacks,508.77,18,Clear,40,50,500,418.77
105463,2025-01-20 20:45:00,Koramangala,Snacks,846.79,19,Clear,40,0,500,806.79
105464,2025-01-16 18:53:00,Indiranagar,Beverages,408.43,19,Cloudy,40,0,500,368.43
105465,2025-01-09 21:24:00,Whitefield,Perishable,1114.24,20,Clear,40,0,31,1074.24
105466,2025-01-22 10:03:00,Indiranagar,Beverages,203.26,32,Rainy,45,100,500,58.25999999999999
105467,2025-01-17 17:54:00,Indiranagar,Perishable,613.57,21,Clear,40,0,26,573.57
105468,2025-01-07 21:21:00,Koramangala,Perishable,422.75,12,Clear,40,0,1,382.75
105469,2025-01-30 02:10:00,Koramangala,Home Needs,814.76,25,Clear,40,0,500,774.76
105470,2025-01-13 18:04:00,Whitefield,Perishable,1100.72,20,Clear,40,50,17,1010.72
105471,2025-01-22 13:53:00,Indiranagar,Home Needs,433.3,16,Clear,40,0,500,393.3
105472,2025-01-22 14:12:00,Whitefield,Beverages,527.64,10,Clear,40,0,500,487.64
105473,2025-01-17 05:21:00,Jayanagar,Perishable,495.18,23,Cloudy,40,0,36,455.18
105474,2025-01-04 10:28:00,Jayanagar,Perishable,850.33,25,Cloudy,40,100,11,710.33
105475,2025-01-19 09:03:00,HSR Layout,Snacks,924.61,34,Rainy,45,100,500,779.61
105476,2025-01-06 10:10:00,Indiranagar,Perishable,825.28,13,Clear,40,0,11,785.28
105477,2025-01-19 21:37:00,Jayanagar,Home Needs,678.97,19,Cloudy,40,0,500,638.97
105478,2025-01-10 16:00:00,Indiranagar,Snacks,1006.35,36,Rainy,45,50,500,911.35
105479,2025-01-29 18:36:00,Jayanagar,Snacks,759.51,19,Cloudy,40,0,500,719.51
105480,2025-01-14 13:20:00,Koramangala,Perishable,1101.05,15,Clear,40,0,7,1061.05
105481,2025-01-15 17:19:00,Indiranagar,Snacks,204.22,19,Clear,40,0,500,164.22
105482,2025-01-14 21:39:00,Jayanagar,Beverages,573.41,19,Clear,40,100,500,433.40999999999997
105483,2025-01-03 09:44:00,Jayanagar,Snacks,636.52,13,Clear,40,0,500,596.52
105484,2025-01-22 19:24:00,Whitefield,Home Needs,1146.89,13,Clear,40,50,500,1056.89
105485,2025-01-10 16:17:00,Jayanagar,Perishable,1195.95,20,Cloudy,40,0,10,1155.95
105486,2025-01-24 11:07:00,Jayanagar,Perishable,1087.05,13,Clear,40,0,4,1047.05
105487,2025-01-17 19:20:00,Koramangala,Snacks,257.46,22,Clear,40,100,500,117.45999999999998
105488,2025-01-25 21:10:00,Koramangala,Home Needs,342.18,33,Rainy,45,0,500,297.18
105489,2025-01-24 17:08:00,Koramangala,Home Needs,564.26,22,Clear,40,50,500,474.26
105490,2025-01-27 19:05:00,Koramangala,Snacks,160.53,14,Clear,40,0,500,120.53
105491,2025-01-08 21:59:00,HSR Layout,Snacks,403.83,23,Clear,40,50,500,313.83
105492,2025-01-26 13:02:00,Whitefield,Beverages,554.11,19,Clear,40,0,500,514.11
105493,2025-01-20 03:58:00,Koramangala,Beverages,821.78,23,Clear,40,50,500,731.78
105494,2025-01-30 21:30:00,HSR Layout,Perishable,1169.91,25,Clear,40,50,9,1079.91
105495,2025-01-03 19:02:00,Whitefield,Home Needs,337.4,19,Clear,40,0,500,297.4
105496,2025-01-01 20:15:00,Koramangala,Perishable,1076.59,21,Clear,40,0,2,1036.59
105497,2025-01-23 21:43:00,Jayanagar,Beverages,1164.86,14,Clear,40,0,500,1124.86
105498,2025-01-26 21:29:00,Koramangala,Home Needs,440.33,23,Clear,40,0,500,400.33
105499,2025-01-10 11:56:00,Indiranagar,Beverages,932.19,16,Clear,40,100,500,792.19
105500,2025-01-06 18:31:00,Whitefield,Snacks,759.98,20,Clear,40,0,500,719.98
105501,2025-01-08 18:35:00,Indiranagar,Snacks,984.79,16,Clear,40,50,500,894.79
105502,2025-01-21 05:12:00,Koramangala,Beverages,726.74,23,Cloudy,40,100,500,586.74
105503,2025-01-01 19:30:00,Indiranagar,Home Needs,339.68,17,Cloudy,40,0,500,299.68
105504,2025-01-29 19:58:00,Whitefield,Snacks,233.03,21,Clear,40,100,500,93.03
105505,2025-01-08 17:04:00,Indiranagar,Beverages,865.78,15,Clear,40,0,500,825.78
105506,2025-01-21 21:12:00,HSR Layout,Snacks,478.08,24,Clear,40,0,500,438.08
105507,2025-01-12 21:00:00,Whitefield,Perishable,670.4,21,Cloudy,40,0,47,630.4
105508,2025-01-18 19:35:00,HSR Layout,Home Needs,841.55,22,Cloudy,40,0,500,801.55
